序号,时间(s),电压,阻抗
10418,1312.563,0.3158453775965957,7357.080566
10419,1312.689,0.12997915795295614,7358.013184
10420,1312.815,-0.06685389055590053,7358.36377
10421,1312.941,-0.2157382945175313,7347.552734
10422,1313.067,-0.2882455189292032,7354.849609
10423,1313.193,-0.3746407970305689,7359.861816
10424,1313.319,-0.3786654919482516,7358.299316
10425,1313.445,-0.2601258205889684,7357.736816
10426,1313.571,-0.1734403857285336,7359.563477
10427,1313.697,-0.06610550034592497,7358.594238
10428,1313.823,-0.09637554578155307,7357.684082
10429,1313.949,-0.1361143955631041,7359.067871
10430,1314.075,-0.25139000191031735,7362.585449
10431,1314.201,-0.42944421268759025,7357.963867
10432,1314.327,-0.5997247107186487,7369.417969
10433,1314.453,-0.8188747601453543,7357.146484
10434,1314.579,-1.0686193387747795,7357.19043
10435,1314.705,-1.2565373664591224,7360.432617
10436,1314.831,-1.352303332534874,7358.123047
10437,1314.957,-1.4688205231532916,7357.928223
10438,1315.083,-1.4199187059146294,7360.125
10439,1315.209,-1.282896915935387,7358.722656
10440,1315.335,-1.091383334147983,7360.532227
10441,1315.461,-0.9330917595683117,7361.328125
10442,1315.587,-0.8494261771559646,7358.986328
10443,1315.713,-0.7618439562310929,7356.932129
10444,1315.839,-0.7573431758123396,7360.254883
10445,1315.965,-0.6854959482319846,7361.81543
10446,1316.091,-0.48027330772686294,7359.214844
10447,1316.217,-0.34416707170260175,7359.69873
10448,1316.343,-0.034963859729055566,7356.183594
10449,1316.469,0.18406789939246537,7360.284668
10450,1316.595,0.41777218682415673,7362.130859
10451,1316.721,0.5547916265989685,7358.81543
10452,1316.847,0.6575737141191291,7362.02832
10453,1316.972,0.6505845707197194,7363.812988
10454,1317.099,0.5579907974629618,7362.893066
10455,1317.225,0.36955847866288216,7358.84082
10456,1317.351,0.21424405664079968,7358.953125
10457,1317.477,0.04633131700026694,7360.71582
10458,1317.602,0.0004632716407973391,7354.120605
10459,1317.729,0.033065142036953564,7356.654297
10460,1317.855,0.17350392072778137,7358.17041
10461,1317.981,0.3486428712094974,7359.690918
10462,1318.107,0.4255015244226354,7359.433594
10463,1318.233,0.5076428834298105,7358.101563
10464,1318.359,0.42569326268706836,7363.811523
10465,1318.485,0.3943238926506075,7357.819824
10466,1318.611,0.39080636135788555,7358.921387
10467,1318.737,0.3645748897738137,7356.228027
10468,1318.863,0.4676241571255442,7361.959473
10469,1318.989,0.6991389042615546,7359.689453
10470,1319.115,0.8425333809787842,7360.540527
10471,1319.24,1.0821857395634544,7358.812988
10472,1319.367,1.1949882463734607,7357.310547
10473,1319.492,1.2785622162776464,7356.743652
10474,1319.619,1.2393541196278481,7360.173828
10475,1319.745,1.1937470298389485,7353.836426
10476,1319.871,1.0619865569089932,7356.401367
10477,1319.997,1.0377818363331344,7358.016602
10478,1320.122,1.0229189803288488,7358.46582
10479,1320.249,1.0436006175180559,7359.775879
10480,1320.374,0.9882873495139276,7358.552734
10481,1320.501,0.8634984925526884,7356.817871
10482,1320.627,0.6772767430447095,7358.702637
10483,1320.752,0.5035402331879005,7359.974121
10484,1320.878,0.3338467631271867,7359.180176
10485,1321.004,0.2808961074662606,7362.156738
10486,1321.13,0.3331872211511831,7359.776855
10487,1321.256,0.45544901767043233,7356.873535
10488,1321.382,0.6221153088667041,7358.023926
10489,1321.508,0.6030361621375089,7359.912109
10490,1321.634,0.6164285596815208,7359.545898
10491,1321.76,0.47672646411457903,7360.350586
10492,1321.887,0.3096526859783982,7357.230469
10493,1322.012,0.15818291868496806,7361.424805
10494,1322.138,0.1160690488028064,7361.07373
10495,1322.264,0.145731653376648,7359.54248
10496,1322.391,0.23511826031606037,7360.835449
10497,1322.516,0.43636063174997425,7360.949219
10498,1322.642,0.5964655131420138,7358.647461
10499,1322.768,0.7131805869169531,7358.42041
10500,1322.894,0.7809733132063019,7360.236816
10501,1323.02,0.8344690509447525,7358.594727
10502,1323.147,0.9780367716564098,7361.546875
10503,1323.272,1.1131036193362749,7351.066895
10504,1323.398,1.21617259406136,7361.344238
10505,1323.524,1.3794705446091173,7360.112793
10506,1323.65,1.3808693140670274,7360.368164
10507,1323.776,1.309340504992937,7360.957031
10508,1323.902,1.1424129306677788,7358.825684
10509,1324.028,0.9009050377408722,7355.373047
10510,1324.154,0.7466743632353829,7359.05127
10511,1324.28,0.5832653789875143,7360.371094
10512,1324.406,0.495859733423107,7359.724121
10513,1324.532,0.5092126702769743,7357.426758
10514,1324.658,0.5696890689385267,7357.152832
10515,1324.785,0.5879410865087888,7363.831055
10516,1324.91,0.6862560860140622,7358.526367
10517,1325.036,0.7048045781918647,7359.341797
10518,1325.162,0.6528310867330449,7356.601563
10519,1325.288,0.6028570826451298,7355.539063
10520,1325.414,0.41812551094287903,7355.82373
10521,1325.54,0.16877683561147117,7360.335938
10522,1325.666,-0.020668615996662275,7360.139648
10523,1325.792,-0.14894736514750473,7361.757813
10524,1325.918,-0.2801923892448961,7362.276367
10525,1326.044,-0.2696968005266273,7362.990234
10526,1326.17,-0.18489451408031887,7361.422363
10527,1326.296,0.01810744993037389,7360.742188
10528,1326.422,0.2203616970360122,7360.368164
10529,1326.548,0.4188587891001701,7364.638184
10530,1326.674,0.6155246038938604,7363.484863
10531,1326.8,0.7896707992295506,7361.92334
10532,1326.926,0.9321991913668748,7357.683105
10533,1327.052,1.0261085580592382,7359.114746
10534,1327.178,1.0610065711048022,7364.487305
10535,1327.304,1.0269878246818098,7360.43457
10536,1327.43,0.893344616949231,7359.945801
10537,1327.556,0.7434685889193634,7360.690918
10538,1327.682,0.5413084460136083,7361.480957
10539,1327.808,0.30102571596293193,7360.734375
10540,1327.934,0.15002563254760334,7362.393555
10541,1328.06,-0.04720507406407296,7367.907227
10542,1328.186,-0.13871845307012043,7364.088379
